step,value,metric,run
1350000,1.0000277757644653,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1375000,1.0001988410949707,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1376256,0.9990440011024475,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1400000,0.999039888381958,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1409024,0.9991759657859802,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1425000,0.9991704225540161,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1441792,0.9990543127059937,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1450000,0.999342143535614,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1474560,0.9994395971298218,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1475000,0.9995137453079224,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1500000,0.9996851682662964,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1507328,0.9995713233947754,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1525000,0.9992013573646545,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1540096,0.9997016191482544,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1550000,1.0000277757644653,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1572864,0.9998332262039185,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1575000,1.0001975297927856,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1600000,1.000369906425476,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1605632,0.9999661445617676,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1625000,0.9991704225540161,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1638400,1.0000962018966675,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1650000,0.9993407726287842,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1671168,0.9993352890014648,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1675000,0.9995110034942627,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1700000,0.9996851682662964,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1703936,1.0003602504730225,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1725000,0.9998565316200256,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1736704,0.9991195797920227,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1750000,1.0000277757644653,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1769472,0.999016523361206,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1775000,1.0001988410949707,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1800000,0.9994807839393616,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1802240,0.9993833303451538,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1825000,0.9991704225540161,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1835008,0.999516487121582,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1850000,0.999342143535614,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1867776,3.009011745452881,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1875000,0.9995137453079224,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1900000,0.9996851682662964,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1900544,0.9997797608375549,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1925000,0.9998565316200256,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1933312,0.9999113082885742,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1950000,1.0000277757644653,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1966080,1.0000414848327637,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1975000,1.000196099281311,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
1998848,1.0001742839813232,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
2000000,1.000369906425476,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
2025000,0.9991690516471863,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
2031616,1.0003042221069336,per_learner/3/reward,runs\ppo_items500_h1000\PPO_1
25000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
32768,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
50000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
65536,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
75000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
98304,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
100000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
125000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
131072,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
150000,0.9666666388511658,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
163840,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
175000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
196608,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
200000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
225000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
229376,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
250000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
262144,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
275000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
294912,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
300000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
325000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
327680,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
350000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
360448,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
375000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
393216,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
400000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
425000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
425984,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
450000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
458752,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
475000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
491520,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
500000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
524288,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
525000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
550000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
557056,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
575000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
589824,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
600000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
622592,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
625000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
650000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
655360,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
675000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
688128,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
700000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
720896,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
725000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
750000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
753664,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
775000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
786432,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
800000,0.9666666388511658,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
819200,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
825000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
850000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
851968,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
875000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
884736,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
900000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
917504,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
925000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
950000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
950272,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
975000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
983040,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1000000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1015808,0.9666666388511658,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1025000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1048576,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1050000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1075000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1081344,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1100000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1114112,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1125000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1146880,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1150000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1175000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1179648,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1200000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1212416,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1225000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1245184,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1250000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1275000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1277952,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1300000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1310720,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1325000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1343488,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1350000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1375000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1376256,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1400000,0.9666666388511658,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1409024,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1425000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1441792,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1450000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1474560,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1475000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1500000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1507328,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1525000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1540096,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1550000,0.9666666388511658,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1572864,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1575000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1600000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1605632,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1625000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1638400,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1650000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1671168,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1675000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1700000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1703936,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1725000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1736704,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1750000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1769472,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1775000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1800000,0.9666666388511658,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1802240,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1825000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1835008,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1850000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1867776,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1875000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1900000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1900544,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1925000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1933312,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1950000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1966080,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1975000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
1998848,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
2000000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
2025000,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
2031616,1.0,per_learner/3/rolling_acc,runs\ppo_items500_h1000\PPO_1
25000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
32768,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
50000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
65536,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
75000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
98304,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
100000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
125000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
131072,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
150000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
163840,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
175000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
196608,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
200000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
225000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
229376,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
250000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
262144,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
275000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
294912,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
300000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
325000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
327680,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
350000,0.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
360448,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
375000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
393216,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
400000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
425000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
425984,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
450000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
458752,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
475000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
491520,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
500000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
524288,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
525000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
550000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
557056,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
575000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
589824,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
600000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
622592,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
625000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
650000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
655360,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
675000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
688128,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
700000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
720896,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
725000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
750000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
753664,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
775000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
786432,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
800000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
819200,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
825000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
850000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
851968,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
875000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
884736,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
900000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
917504,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
925000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
950000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
950272,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
975000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
983040,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1000000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1015808,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1025000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1048576,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1050000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1075000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1081344,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1100000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1114112,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1125000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1146880,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1150000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1175000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1179648,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1200000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1212416,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1225000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1245184,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1250000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1275000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1277952,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1300000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1310720,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1325000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1343488,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1350000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1375000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1376256,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1400000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1409024,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1425000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1441792,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1450000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1474560,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1475000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1500000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1507328,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1525000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1540096,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1550000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1572864,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1575000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1600000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1605632,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1625000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1638400,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1650000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1671168,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1675000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1700000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1703936,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1725000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1736704,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1750000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1769472,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1775000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1800000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1802240,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1825000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1835008,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1850000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1867776,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1875000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1900000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1900544,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1925000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1933312,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1950000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1966080,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1975000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
1998848,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
2000000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
2025000,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
2031616,1.0,per_learner/4/correct,runs\ppo_items500_h1000\PPO_1
25000,0.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
32768,0.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
50000,0.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
65536,0.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
75000,0.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
98304,0.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
100000,0.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
125000,0.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
131072,0.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
150000,2.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
163840,0.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
175000,1.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
196608,0.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
200000,0.0,per_learner/4/mastered_count,runs\ppo_items500_h1000\PPO_1
